20000 200 7 0.662473986198597 0 1
1.23636810120643 0.942095108977082 1.44063488926481 1.1762617860453 0.596191727218831 0.0901438565649632 -1.19319027292214
-2.29101987464147 0.383426919884829 1.24359611010216 0.535924434942171 0.437786352537177 -1.98227746619153 -2.67605635474049
-0.305500551429187 -1.35143074523427 2.23290192876864 1.08911835756218 -0.34835852836155 -0.689548460777662 -1.91961247564793
-0.719979333132586 1.49852181640836 3.02217441843698 3.49200909331913 0.419211946239999 -0.732849638066294 -2.3568997090808
2.01703006453547 1.07989334854195 3.63911647856668 1.82107973909472 -0.357563084268294 -2.78366973472866 -3.94405705295991
0.565946993839083 -0.143444534883934 3.29187805060066 1.4539513527247 1.85248876912948 -0.136815464773864 -2.39177599840452
-0.739615016617422 -2.57966397479425 2.29812591326598 0.712560446084117 1.16405714461716 0.502815792119372 -1.00492694237136
0.200698944997293 1.0072648274263 5.31502781625168 3.71328972514017 -0.394583611487413 -1.71688722624609 -1.81709178459026
-2.39448103151922 -0.819275545554883 1.44136936500794 1.6882228055477 1.15149333657835 -1.27093409336479 -1.8514569147709
-1.17709276836337 -1.17096384020178 2.12886406772022 -1.06401411169288 0.424639706790016 -0.502348936115928 -3.62267488556126
-1.10874935963427 -2.00636255538874 2.75793542928444 -0.25078404256513 1.15103807028327 -0.58429587068493 -2.45782211930679
-0.615264678743132 0.561758720128903 2.56678061619225 2.19768781546096 0.205542454912263 0.0877873854346793 -2.2830686731477
0.221923993859771 0.985804960106054 3.53503972173528 2.1227261979944 0.249174978715549 -2.20416842095514 -2.59570943320689
0.969012752849616 2.89824996750418 3.13232777613784 0.72201532214121 -0.392598807684493 -1.90725658544704 -2.82427018526197
-0.871242480214601 1.26975122629489 2.8216269690015 1.1817572080896 -0.317294202672086 -1.30409558207967 -2.31685048977242
-1.89407203570161 -2.41861431779021 3.71395079933632 2.10135098094778 -0.273770273121035 -2.18447323911979 -0.872673336946105
-0.443282077774674 -1.49699192378799 0.729127317090144 1.03006046432744 1.57132873016887 -2.53929518413678 -2.60316624622742
-1.02386456866717 0.191621244622097 2.86536194845641 1.72429531264244 0.237475645893505 -4.00346887624488 -3.28241811121029
-2.65175969671113 -1.16721991510721 1.55975685627514 0.824845147257883 -0.179284473908838 -0.277757743915042 -1.69267252063639
-1.2610132144173 -1.64852210505223 3.09314146934434 2.10700125167297 1.07381716581312 0.0160045879483549 0.593715806310336
-1.3049880720631 -1.04917979692285 1.1596683649073 0.0646845639090432 0.412171746865146 0.0331173867918745 -3.5171266227059
-3.61183824687977 -0.0403370204163452 1.62499644841264 -0.486079513021631 0.529868338798914 -1.79427565998984 -4.20824461503781
-0.730629308115436 0.689792844783232 2.72376883282982 1.82560663319221 0.195024903927164 -1.69827664162478 -3.39767064717756
-2.25728844481827 -1.16866466295987 -0.271385753713588 0.575149128456404 1.10325766699483 -0.622545458425539 -2.43528763279018
0.426703712769783 -1.19801425710902 2.40178260490237 0.0275526442947807 2.39749946955963 -1.11306799599003 -3.14533439991833
-0.556362312700714 0.24286427458785 1.19619048778036 0.521530233493336 -0.212641574355974 -1.50960734750709 -4.14775440329049
-0.260358595589164 -1.33520403704996 4.62346407934159 1.22887559081761 0.735189614746245 -0.446051790636313 -1.69833103086047
-1.22319512691645 0.795274550886161 0.752956974956647 -0.268397637358264 0.518286486594997 -1.01851100544553 -2.73453307796035
-0.813919648017498 -3.59501054657012 2.25082636925395 0.553198799872469 0.298109961785281 -0.483029767414202 -3.20957033149691
-1.38362679723343 -0.701354704787604 1.51430540518705 0.0455251882882561 0.539393190455353 -1.76339718942272 -3.31842497251575
0.384905434959071 0.75876246136625 1.57012913621181 -0.34941155088695 0.138229169849475 -2.44562508581832 -2.93577275225876
-0.790927577376538 -2.4841027126263 3.56591947837559 2.18138609686171 2.11948439162544 -1.20020612074561 -2.64023797806019
-2.40942923395398 -3.68783750051662 4.82741134481495 2.85773523887754 -0.166924004246262 -1.7551210840284 -2.18922383056207
-0.945791420061787 -1.65647820784992 2.59160857241204 1.61488410046674 0.133735177093929 -1.15859017414246 -2.01763655652852
0.710453670806103 0.290962868291222 3.12485372828005 2.51936530140748 0.736063624656966 -1.80281127461685 -2.68014582661732
-1.70040280683311 -0.99539771912377 3.10835496898425 0.897843317765433 0.438427882682361 -1.32420150035716 -1.61255857488648
1.08121179028317 0.165768715087835 4.3001417050567 4.15749896319569 0.29098130837114 1.99184175763468 -0.722539888606126
-2.39084329380196 -1.26864154385893 3.00904524388849 0.265124821989029 0.298660863390047 -0.827043104052019 -3.78772478346056
-0.105088817490805 -0.525072034603596 1.98764899981718 1.80624138319319 0.498866785584666 0.635483485247669 -0.57244618428473
-0.971361737021897 -0.579417873759794 0.176948129244397 -0.334636875073018 0.567177532437676 -1.38458383235591 -2.86431996308075
-0.649618185969788 -0.854892088354059 0.567504821344677 -1.88241379709091 0.978503253494701 -0.80045826703609 -2.91362846232096
-1.39549544213531 -0.423783535018902 0.536950780597321 0.562429466257061 0.573025308627157 -1.16296095577197 -1.99442036540331
-1.35090345807324 -0.159944963596114 3.06865584850779 1.30827146636815 1.52355005704734 -1.82809425679284 -2.66613176399508
1.81600754867963 1.04507240782673 3.00808738839018 1.7230485582859 0.541493471441074 0.360525480751704 -1.42584932402122
-0.418040858894459 0.169802559806192 1.77606577208885 1.68035623698891 -0.00804598461146983 -2.30114823344262 -2.86078031985552
-3.33417974986846 0.10353676788633 0.329836383075877 -0.460382755410708 -1.34319276515987 -2.03464747957825 -1.74359859900937
-1.70672906841666 -1.27689241600947 2.92376728544462 1.076904729515 0.208995351229537 -0.512407726049584 -0.347138084961272
-0.141249027528795 -1.67545665758926 3.31151584794712 2.22413778776479 1.28040683185536 1.1743984685954 -1.56749556544683
0.24883027280379 -2.26324922765029 2.91380817894046 3.08994904244181 1.31334915612818 -1.36464014350356 -2.59827335652631
-1.51780380323842 -2.58160619196846 4.48947977272901 3.77157724770617 -0.908383865258594 0.152045432007692 -2.83024562788146
-0.591099112899679 -0.800676963215222 1.12389625113843 1.68047696139819 -0.0406246236458523 0.335103876752753 -0.884215587336171
-0.338965838508278 -1.20542091124725 1.89436685989221 0.246047393084674 2.4136026522115 -1.95551067018673 -5.142123019958
-1.73239357255769 -1.53073001100942 4.50029244878243 4.01947674806725 1.73822469031436 -2.65718599466585 -2.72409993115268
-1.27493570974182 -0.291582486804112 2.49219043432344 2.31904670374839 -0.274248759417181 -0.796821987496255 -1.46345233189748
